Age,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Job_Satisfaction_Level,Promotion_in_Last_2_Years,Attrition,Department_HR,Department_Operations,Department_Sales,Department_Tech
44,29,245,45,2,3,0,0,True,False,False,False
52,14,178,12,1,2,0,0,False,True,False,False
52,13,228,16,1,2,0,0,False,True,False,False
50,16,159,9,4,1,1,0,False,False,True,False
33,21,180,2,1,2,0,0,False,False,False,False
21,29,241,3,3,2,0,0,False,True,False,False
54,16,225,24,2,2,0,0,True,False,False,False
35,15,142,36,4,2,0,1,False,False,True,False
34,7,155,42,3,2,1,0,True,False,False,False
49,30,157,37,2,2,0,0,False,False,False,True
54,11,191,28,4,3,0,0,False,False,True,False
38,32,175,0,4,2,0,0,False,False,True,False
27,11,195,29,3,3,0,0,False,True,False,False
49,24,226,38,3,2,0,0,False,False,False,True
51,17,181,9,3,2,0,1,False,True,False,False
45,18,142,28,5,2,0,0,False,False,False,False
58,2,239,43,1,2,0,0,True,False,False,False
34,34,184,31,3,2,0,0,True,False,False,False
28,4,227,43,3,2,0,0,False,True,False,False
47,34,199,0,3,2,0,0,True,False,False,False
22,26,183,40,4,3,0,0,True,False,False,False
37,20,160,16,2,1,0,0,False,False,False,False
57,15,217,11,2,2,0,0,False,False,False,True
34,27,208,1,5,2,0,0,False,False,True,False
45,24,225,8,4,1,1,0,False,True,False,False
50,32,173,11,5,3,0,1,False,True,False,False
49,16,196,24,4,2,0,0,False,False,False,False
40,29,161,35,3,2,0,0,False,False,False,False
41,3,144,43,2,2,0,1,False,False,True,False
42,1,186,49,3,2,0,1,False,False,False,True
55,8,231,34,3,1,0,0,False,True,False,False
57,30,192,21,3,2,0,0,False,False,False,False
36,24,231,32,3,2,0,0,False,True,False,False
37,4,142,49,5,3,0,0,True,False,False,False
36,23,134,20,1,2,0,1,False,True,False,False
22,23,246,39,2,2,0,0,False,False,False,True
24,28,133,21,3,3,0,0,False,False,False,True
41,30,171,27,4,3,0,0,False,True,False,False
59,18,203,3,5,2,0,0,True,False,False,False
54,22,155,25,3,1,0,0,False,False,False,True
50,34,123,22,1,2,0,0,False,False,False,False
26,5,138,47,3,2,0,0,False,True,False,False
37,5,177,48,5,2,0,0,True,False,False,False
59,29,126,22,3,1,0,1,False,False,False,False
45,0,155,40,4,2,0,0,False,True,False,False
25,7,195,7,3,2,0,0,True,False,False,False
25,27,221,31,1,2,0,1,False,False,False,False
40,24,195,38,3,1,0,0,False,False,False,True
36,32,187,43,4,2,0,1,False,True,False,False
57,13,185,0,5,2,1,1,False,True,False,False
29,10,166,29,4,1,0,1,False,False,False,True
25,1,137,27,3,2,0,0,False,False,True,False
22,29,141,16,3,1,0,1,False,False,False,False
29,29,187,22,4,2,0,0,False,False,False,True
56,3,217,37,1,2,0,0,False,True,False,False
42,12,128,23,5,2,0,1,False,False,False,False
42,6,194,21,3,2,0,0,False,False,False,False
42,2,136,4,5,1,0,0,False,False,True,False
54,8,170,24,4,1,0,0,False,True,False,False
49,13,143,6,2,3,0,1,True,False,False,False
58,10,244,21,2,2,0,0,False,False,True,False
53,13,134,43,3,3,1,1,False,False,True,False
38,18,171,36,3,3,0,1,True,False,False,False
27,7,173,33,3,3,0,0,True,False,False,False
21,6,177,35,3,2,0,0,False,False,True,False
53,6,164,48,3,1,0,1,False,False,False,False
21,2,237,39,1,3,0,0,False,False,False,True
44,2,196,19,5,1,1,1,False,False,False,True
24,17,169,36,3,2,0,1,False,False,True,False
24,32,141,16,4,3,0,0,False,False,False,False
38,27,171,3,1,2,0,0,True,False,False,False
47,15,150,49,4,1,0,0,False,False,True,False
52,14,190,17,2,2,0,0,False,True,False,False
53,28,209,27,4,3,0,0,False,False,False,False
48,17,150,49,4,3,0,1,False,True,False,False
56,18,221,15,5,2,0,0,False,True,False,False
26,28,216,42,3,3,0,1,False,False,True,False
36,5,186,7,2,1,0,0,False,False,False,False
54,26,202,43,4,1,0,0,False,True,False,False
43,6,175,17,3,2,0,0,False,False,False,False
44,26,145,49,2,1,0,0,False,False,False,True
33,18,179,28,3,2,0,0,False,True,False,False
38,16,247,39,2,1,0,0,False,True,False,False
33,10,246,15,3,2,0,1,False,False,False,False
57,4,191,29,3,1,0,0,False,False,False,True
59,1,209,48,3,1,0,0,False,True,False,False
37,11,177,33,3,3,0,0,False,False,True,False
35,10,182,29,3,1,0,0,False,False,False,False
38,9,239,20,4,1,0,0,False,False,False,False
43,27,233,21,5,1,0,0,False,True,False,False
50,6,121,46,2,3,0,0,False,False,False,True
54,13,167,24,4,2,0,0,False,True,False,False
24,12,172,21,5,2,0,0,True,False,False,False
23,4,244,27,4,1,0,0,False,True,False,False
27,7,236,38,5,2,0,1,True,False,False,False
38,0,210,32,3,1,0,0,False,False,True,False
27,4,201,1,4,2,0,0,False,False,False,False
26,10,187,3,4,2,0,0,False,False,False,False
42,9,213,15,3,3,0,1,False,False,False,True
21,14,191,11,4,1,0,0,False,True,False,False
24,28,222,16,3,2,0,1,False,False,True,False
49,24,132,35,2,1,0,1,True,False,False,False
41,5,243,15,2,2,0,0,False,False,False,True
46,10,126,38,4,1,1,0,False,False,True,False
34,16,143,22,4,3,0,0,False,False,True,False
29,14,169,7,3,1,0,1,True,False,False,False
32,15,145,8,3,2,0,1,True,False,False,False
26,1,130,13,2,1,0,0,False,False,False,False
40,18,159,8,3,2,0,0,False,True,False,False
44,20,221,46,4,2,0,0,False,False,False,True
47,10,130,25,4,1,0,0,False,True,False,False
58,2,231,35,4,3,0,0,False,False,False,True
28,33,213,2,5,2,0,0,False,False,True,False
21,17,123,9,4,1,0,1,True,False,False,False
44,14,121,24,2,2,0,0,True,False,False,False
27,24,164,3,3,2,0,1,False,False,True,False
39,14,193,29,2,2,0,0,False,False,True,False
42,29,222,49,3,2,1,0,False,False,False,True
55,16,161,10,4,1,0,0,False,False,True,False
50,17,148,18,2,3,0,0,False,False,False,True
49,30,219,49,4,1,0,1,False,True,False,False
42,17,219,12,3,1,0,0,True,False,False,False
31,34,135,35,4,2,0,0,True,False,False,False
40,12,125,2,1,1,0,0,True,False,False,False
49,13,161,47,1,1,0,0,False,True,False,False
54,17,247,13,3,2,1,0,False,True,False,False
21,4,219,9,4,3,0,0,False,False,False,False
51,13,195,37,4,1,0,0,False,False,False,True
50,24,161,39,4,2,0,0,False,False,False,True
38,11,214,26,2,1,0,0,False,False,False,False
37,27,131,23,2,2,0,0,True,False,False,False
58,34,243,15,4,2,0,0,False,False,False,True
34,0,183,9,2,2,0,0,False,False,False,True
43,2,148,26,4,2,0,0,True,False,False,False
45,6,138,6,3,2,0,0,False,False,True,False
35,8,216,27,3,2,0,0,False,False,True,False
42,22,164,25,3,2,0,1,False,False,False,False
23,23,173,17,5,2,0,0,False,True,False,False
39,9,229,12,4,2,0,0,False,False,False,True
54,11,199,7,4,3,0,1,False,False,False,True
55,18,132,26,3,3,0,0,False,False,False,False
21,31,232,13,2,2,0,0,False,False,False,False
41,23,190,40,5,3,1,0,False,False,False,True
49,21,133,43,2,2,0,0,True,False,False,False
26,2,161,5,3,1,0,0,True,False,False,False
57,26,218,19,3,2,0,0,False,True,False,False
21,18,195,27,3,1,0,0,False,False,False,True
21,8,223,22,3,2,0,0,False,False,False,True
47,12,240,11,4,2,0,0,False,False,False,True
41,1,184,23,5,1,0,1,False,False,False,True
36,28,157,43,3,2,1,0,False,False,False,False
46,10,147,21,1,2,0,0,False,False,True,False
36,33,152,25,4,1,1,0,False,False,False,True
48,3,230,21,3,1,0,0,False,False,True,False
21,3,245,6,5,2,0,0,True,False,False,False
56,0,247,14,1,2,0,1,False,True,False,False
30,24,189,47,2,3,0,0,True,False,False,False
37,25,204,29,4,3,0,0,False,False,False,True
43,10,238,3,4,2,0,1,True,False,False,False
27,22,129,5,3,2,0,0,False,False,False,False
27,1,155,47,3,2,0,1,False,False,True,False
35,18,192,46,3,1,1,1,False,False,False,True
54,28,241,1,3,2,0,0,False,False,False,False
24,3,146,30,2,2,0,0,False,False,True,False
34,15,160,23,4,2,0,0,False,False,False,False
34,26,223,34,1,2,0,0,True,False,False,False
36,4,145,46,3,2,0,0,False,False,False,True
27,14,235,30,4,2,0,0,True,False,False,False
52,22,248,24,1,1,0,0,False,True,False,False
39,2,211,7,4,2,0,1,False,False,False,True
22,17,215,11,4,2,0,0,True,False,False,False
30,25,171,1,1,2,0,0,False,False,False,True
37,5,213,14,4,2,0,0,False,False,True,False
57,16,183,39,3,2,0,1,False,False,False,True
32,26,140,31,4,2,0,0,False,False,False,True
26,19,225,10,4,2,0,0,False,False,True,False
42,5,199,16,4,2,0,0,True,False,False,False
52,34,195,20,3,1,0,0,False,False,False,True
40,11,215,21,2,1,0,0,False,False,False,False
21,2,144,32,3,2,0,0,False,False,False,True
26,3,145,28,4,3,0,0,True,False,False,False
39,3,219,14,5,1,0,0,False,False,True,False
38,3,200,20,1,2,0,1,True,False,False,False
26,20,146,1,1,3,0,0,False,True,False,False
53,1,182,41,4,1,0,0,False,False,False,True
43,15,205,37,3,1,0,1,False,False,False,True
43,6,237,2,3,3,0,0,False,False,True,False
46,18,157,24,2,1,0,0,False,False,False,True
33,32,165,12,3,2,0,1,False,False,False,False
27,8,246,23,5,2,0,0,False,False,False,False
35,16,190,30,5,1,0,0,True,False,False,False
47,26,132,14,3,1,0,0,False,False,True,False
46,32,209,5,5,2,0,0,False,True,False,False
53,11,231,40,3,2,0,0,True,False,False,False
35,10,152,9,4,1,0,0,False,False,True,False
56,12,181,8,2,2,0,0,False,False,True,False
47,30,182,49,4,2,0,1,True,False,False,False
25,12,175,40,3,2,1,0,True,False,False,False
22,25,158,49,2,2,0,0,False,False,False,True
53,30,179,40,5,1,0,0,False,True,False,False
36,21,224,4,2,2,0,0,False,False,False,False
43,5,246,44,5,2,0,0,False,False,False,True
58,19,202,43,2,2,0,0,False,False,True,False
36,20,224,40,1,2,1,0,False,True,False,False
34,9,193,18,4,2,0,0,False,True,False,False
49,18,241,19,3,2,0,0,True,False,False,False
46,34,181,32,3,2,1,0,False,True,False,False
55,25,120,42,1,3,0,0,False,True,False,False
35,6,198,36,3,3,0,1,False,False,True,False
23,7,237,30,3,2,0,0,False,False,False,True
43,4,184,38,3,2,1,0,False,True,False,False
49,27,185,12,3,2,0,0,True,False,False,False
54,2,186,37,3,1,0,0,False,False,False,True
53,7,219,44,5,2,0,0,True,False,False,False
43,14,173,5,4,2,0,1,False,True,False,False
27,26,240,46,3,3,0,0,False,False,False,True
23,15,219,7,3,3,0,0,False,True,False,False
52,25,222,42,3,2,0,0,False,False,True,False
51,3,227,9,3,2,0,1,False,False,False,True
38,11,131,40,3,2,0,0,True,False,False,False
27,16,206,3,4,2,0,1,False,False,True,False
21,25,205,13,4,3,0,1,False,False,False,False
34,30,151,3,3,2,0,0,True,False,False,False
52,14,190,23,3,2,0,0,False,True,False,False
26,33,163,46,3,1,0,0,True,False,False,False
59,28,185,20,3,2,0,1,False,False,False,False
30,8,197,9,4,2,0,0,True,False,False,False
27,13,174,45,4,1,0,1,False,False,True,False
46,3,135,24,1,2,0,0,True,False,False,False
54,23,207,5,4,1,0,0,False,False,False,True
50,16,190,15,4,3,0,0,False,False,False,False
56,12,187,43,1,2,0,0,True,False,False,False
41,19,243,27,2,2,0,0,False,False,False,False
37,16,124,35,4,1,0,0,False,False,True,False
53,26,244,32,3,2,0,0,False,False,False,True
30,32,193,29,4,1,1,0,False,True,False,False
32,20,244,35,2,2,0,1,True,False,False,False
36,16,217,24,1,3,0,0,False,False,True,False
52,21,242,12,2,1,0,0,False,False,False,False
35,24,219,38,3,1,0,0,False,False,False,False
47,2,172,14,3,1,0,0,False,False,True,False
48,26,195,37,4,2,0,1,True,False,False,False
37,26,247,29,4,3,0,0,False,True,False,False
22,11,133,13,5,2,0,0,True,False,False,False
56,14,124,49,1,2,0,0,False,False,False,True
27,19,231,3,2,1,0,0,True,False,False,False
33,21,146,0,1,2,0,0,False,False,False,True
35,1,244,2,3,1,0,0,False,False,False,False
45,3,148,44,3,2,0,0,False,False,False,True
43,12,122,49,4,2,1,0,False,True,False,False
42,31,120,35,2,2,0,0,False,False,True,False
46,21,142,3,2,2,0,0,False,False,False,True
53,24,186,42,3,2,0,1,True,False,False,False
31,26,125,13,3,1,0,0,False,False,False,True
30,16,168,24,4,3,0,1,False,False,False,False
45,5,149,38,4,3,0,0,False,False,False,True
57,15,159,2,2,2,0,0,False,True,False,False
58,7,182,6,4,1,0,0,False,False,False,True
44,32,167,7,3,2,0,0,False,True,False,False
53,9,243,43,3,3,0,0,True,False,False,False
37,33,187,6,1,1,0,0,False,False,False,False
44,18,162,47,4,3,0,0,False,False,True,False
57,13,141,24,1,2,0,0,True,False,False,False
22,2,182,16,3,3,0,0,True,False,False,False
52,22,160,25,1,3,0,1,False,False,True,False
44,10,169,3,3,1,0,0,False,False,False,True
29,5,186,48,3,2,1,0,False,False,False,True
24,33,205,17,4,1,0,1,False,False,False,True
37,0,156,3,4,1,0,0,False,False,False,False
37,34,146,16,5,2,0,0,True,False,False,False
50,24,239,46,4,3,0,0,False,True,False,False
31,28,249,16,3,3,1,0,False,False,True,False
41,22,141,44,3,1,0,0,True,False,False,False
41,17,136,24,3,1,0,1,False,False,False,True
38,13,231,2,3,2,0,0,False,False,True,False
49,16,244,11,3,1,0,0,False,True,False,False
44,1,175,26,4,1,0,0,True,False,False,False
30,30,162,16,1,3,0,0,True,False,False,False
37,18,240,21,4,3,1,1,False,False,False,False
38,31,249,38,2,3,0,1,True,False,False,False
40,27,240,38,1,2,0,0,True,False,False,False
57,7,231,42,3,2,0,0,False,True,False,False
38,21,124,47,3,2,0,0,False,True,False,False
37,23,180,35,1,1,0,0,False,False,True,False
29,1,175,15,3,3,0,1,False,False,False,True
34,18,221,36,3,1,0,0,False,True,False,False
49,1,238,28,1,2,0,0,False,False,True,False
51,27,132,13,4,2,0,0,True,False,False,False
24,31,145,6,2,2,0,0,False,False,True,False
38,18,183,40,4,2,0,1,False,False,True,False
40,15,181,27,3,1,0,1,False,False,True,False
29,29,243,12,3,2,0,0,False,False,True,False
33,21,189,15,4,2,1,0,False,True,False,False
35,13,194,20,4,2,0,0,False,False,False,True
47,0,129,3,4,3,0,0,False,False,True,False
35,1,131,38,2,1,1,0,False,False,False,False
48,21,207,34,1,2,0,0,True,False,False,False
57,32,169,14,3,3,0,0,True,False,False,False
39,14,178,25,3,2,0,0,True,False,False,False
46,21,181,45,5,3,1,0,True,False,False,False
46,10,191,6,3,2,0,0,True,False,False,False
45,3,169,17,3,2,0,1,False,False,True,False
46,6,173,24,3,3,0,0,False,False,False,True
46,20,173,36,4,3,0,0,False,False,False,False
48,6,223,20,3,3,0,0,False,True,False,False
38,3,170,7,5,1,0,0,False,False,False,False
52,11,193,19,3,2,0,0,False,True,False,False
23,26,248,17,4,1,0,0,False,True,False,False
22,16,204,18,3,1,0,1,False,False,False,False
53,19,188,2,4,2,1,0,False,False,True,False
39,30,248,37,1,3,0,0,True,False,False,False
37,25,236,17,4,2,0,0,False,False,True,False
53,30,174,26,3,3,0,0,True,False,False,False
32,34,204,14,3,3,0,1,False,False,False,True
23,8,208,45,2,1,0,1,False,True,False,False
46,4,192,20,4,1,0,0,False,False,False,False
55,7,199,21,2,1,0,0,False,False,False,True
28,20,229,7,2,2,0,0,True,False,False,False
56,15,180,10,2,1,0,0,False,False,True,False
27,15,222,42,1,2,0,0,False,False,False,False
56,17,232,11,4,1,0,0,False,True,False,False
36,27,199,47,3,1,0,0,False,False,False,True
44,17,231,38,2,2,0,0,False,True,False,False
21,13,217,26,3,2,0,0,True,False,False,False
45,15,207,34,3,3,0,0,False,True,False,False
30,20,219,1,3,3,0,0,False,False,True,False
36,0,239,34,3,3,0,0,False,False,False,True
36,10,248,30,3,1,0,0,False,False,False,True
28,10,166,7,3,2,0,1,False,False,True,False
49,1,158,19,4,2,0,0,False,True,False,False
59,31,122,7,1,1,0,0,False,False,True,False
48,18,187,3,4,2,0,0,False,False,False,False
26,4,132,30,2,2,0,0,False,False,True,False
36,2,139,31,4,2,0,0,False,True,False,False
40,27,202,12,3,1,1,0,False,False,True,False
36,25,146,21,3,3,0,0,True,False,False,False
27,22,249,25,3,2,0,0,False,False,True,False
34,29,129,16,4,1,0,0,False,False,True,False
46,7,208,28,3,3,0,0,False,True,False,False
46,28,138,26,3,3,0,1,False,False,False,False
34,12,222,21,1,3,0,0,False,False,False,False
27,24,166,17,5,2,0,0,False,True,False,False
53,21,135,4,4,2,0,0,False,True,False,False
46,32,200,11,3,2,0,1,False,True,False,False
40,6,232,1,4,2,0,0,True,False,False,False
23,22,185,41,3,3,1,0,False,False,False,True
24,5,173,6,4,2,0,1,False,False,True,False
46,14,121,46,3,1,0,0,False,True,False,False
31,14,180,25,3,2,0,0,False,True,False,False
22,33,134,38,1,2,1,0,False,True,False,False
34,13,179,14,5,3,1,0,False,False,False,False
50,28,231,47,4,1,0,0,False,True,False,False
32,15,162,32,4,2,1,0,False,False,True,False
46,28,212,46,3,2,0,0,False,True,False,False
53,22,149,2,3,1,0,0,False,False,True,False
33,9,182,41,3,2,0,0,True,False,False,False
34,3,143,47,4,2,1,0,False,False,False,True
44,11,133,1,5,2,0,0,False,False,False,False
54,33,147,16,3,1,0,0,False,False,True,False
46,3,227,0,3,3,0,0,True,False,False,False
41,19,153,35,4,3,0,0,False,False,False,True
48,27,197,42,2,1,0,0,False,False,False,True
56,27,131,16,3,2,0,0,False,False,False,True
22,5,180,1,2,1,0,0,False,False,True,False
29,13,224,32,4,2,0,0,True,False,False,False
43,34,159,28,4,1,0,1,False,True,False,False
35,0,126,5,4,2,0,1,True,False,False,False
33,18,198,42,4,3,0,0,True,False,False,False
43,0,240,35,3,1,0,0,True,False,False,False
37,12,192,23,4,2,0,1,False,False,True,False
22,7,187,10,4,1,0,0,False,False,True,False
40,17,150,4,3,2,0,0,False,False,True,False
40,34,189,29,3,1,0,0,True,False,False,False
23,22,166,9,5,2,0,0,False,False,True,False
32,25,177,36,4,2,0,0,False,False,False,True
22,19,143,26,4,1,0,0,False,False,True,False
56,1,153,26,5,3,0,1,False,False,False,False
34,25,182,23,3,3,0,0,False,False,True,False
36,24,143,2,4,3,0,0,False,False,True,False
39,29,183,37,3,1,0,0,False,False,True,False
54,17,235,25,1,1,1,0,False,False,True,False
26,6,217,44,3,2,0,0,False,False,False,False
33,26,146,47,3,3,0,1,False,True,False,False
56,10,163,38,3,2,0,0,False,False,True,False
42,7,212,17,5,2,0,0,False,False,False,True
38,10,184,2,1,3,0,0,False,False,False,False
32,23,238,37,5,1,0,0,False,True,False,False
50,29,173,41,2,3,0,1,False,False,True,False
27,29,239,47,3,3,0,0,False,True,False,False
52,14,126,24,3,3,0,1,False,False,False,True
39,34,173,12,4,1,0,0,False,False,False,False
26,23,162,24,2,2,0,0,False,False,False,False
40,7,139,23,5,2,0,0,False,True,False,False
47,19,203,40,4,1,0,0,False,False,True,False
57,25,162,15,4,2,0,0,True,False,False,False
27,23,246,42,2,2,0,0,False,False,False,False
25,21,155,40,3,2,0,0,True,False,False,False
31,4,185,41,5,2,0,0,False,False,False,False
35,14,240,10,3,1,0,0,False,False,True,False
23,28,128,20,2,3,0,1,False,False,True,False
25,14,202,30,3,3,0,1,False,False,False,False
43,26,198,14,5,2,0,0,False,True,False,False
57,7,140,44,3,1,1,0,False,False,True,False
29,28,135,48,3,2,0,0,False,False,True,False
35,18,145,35,4,1,0,0,False,False,False,True
23,30,148,42,5,2,0,0,False,False,True,False
49,8,217,0,1,2,0,0,False,False,False,True
26,9,190,27,2,3,0,1,False,False,True,False
37,9,136,32,2,1,0,0,False,False,True,False
46,32,151,2,1,1,0,1,False,True,False,False
41,24,185,14,3,3,0,0,False,True,False,False
28,3,178,32,2,3,0,0,False,False,True,False
41,4,230,31,3,2,0,0,False,False,False,False
31,22,202,22,3,1,0,0,False,False,False,False
58,4,229,25,3,2,0,0,False,False,True,False
28,7,178,47,5,2,0,0,False,False,False,False
44,16,149,16,2,3,0,1,False,False,True,False
55,0,130,8,3,2,0,1,False,True,False,False
34,11,238,4,3,1,0,0,True,False,False,False
34,34,213,28,3,2,0,1,False,False,False,True
30,13,121,5,4,1,0,0,False,False,False,False
32,17,150,46,4,1,0,1,False,False,False,False
58,9,182,40,3,2,0,1,False,True,False,False
54,14,236,34,4,1,0,0,False,False,False,False
30,32,246,20,4,3,0,0,False,False,True,False
37,18,155,44,2,2,0,0,False,False,True,False
37,33,159,44,2,2,0,0,True,False,False,False
23,24,142,22,4,2,0,0,True,False,False,False
51,15,137,34,5,3,1,1,True,False,False,False
21,7,198,45,3,3,0,0,False,False,True,False
32,34,153,1,2,3,0,0,True,False,False,False
59,20,226,41,4,2,0,1,True,False,False,False
24,18,168,8,2,1,0,0,False,False,True,False
33,10,181,12,4,2,1,0,False,True,False,False
54,10,161,42,1,2,0,1,False,False,False,False
41,10,143,33,1,1,0,0,False,False,False,True
42,21,196,15,3,1,0,0,False,False,True,False
24,20,214,4,4,2,0,0,False,False,True,False
38,26,202,0,2,2,0,0,False,False,False,True
25,17,212,39,4,2,1,0,False,False,False,True
39,29,141,21,2,2,0,0,True,False,False,False
22,32,224,47,3,2,0,0,False,False,False,True
32,20,204,45,3,2,0,0,False,False,False,False
37,1,180,25,4,2,0,0,False,False,False,False
30,12,188,33,4,3,0,0,False,False,False,False
54,1,125,49,1,1,0,1,False,False,False,False
26,30,204,20,2,2,0,1,False,False,False,False
28,9,233,6,4,2,0,1,True,False,False,False
31,22,143,24,3,1,0,0,False,False,True,False
32,21,198,11,3,2,0,0,False,False,False,True
29,28,229,30,2,2,0,0,False,False,True,False
