Employee_ID,Age,Department,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Job_Satisfaction_Level,Promotion_in_Last_2_Years,Attrition
E5726,39,HR,1,218,11,1,High,No,No
E5727,25,HR,2,136,46,5,Medium,No,No
E5728,52,HR,24,167,14,3,Low,Yes,No
E5729,42,Finance,27,145,27,5,Medium,No,No
E5730,26,Operations,27,141,20,3,High,No,No
E5731,55,Tech,31,244,15,3,High,No,No
E5732,42,Operations,22,183,22,5,Medium,No,No
E5733,21,Sales,1,201,25,3,Medium,Yes,No
E5734,40,Tech,9,187,14,3,Medium,No,No
E5735,42,Sales,5,124,36,1,Low,No,No
E5736,31,Finance,7,240,11,5,Medium,No,No
E5737,33,Operations,14,176,3,1,Medium,No,No
E5738,23,HR,28,193,34,4,Medium,No,No
E5739,29,Tech,27,204,30,3,Medium,No,No
E5740,32,HR,21,239,26,1,Medium,No,No
E5741,43,Sales,33,133,31,1,Medium,No,Yes
E5742,34,HR,19,191,32,5,Low,No,No
E5743,53,HR,32,248,12,4,High,No,No
E5744,38,Finance,14,145,36,4,Medium,No,No
E5745,29,Finance,6,168,43,3,Medium,No,Yes
E5746,43,Operations,23,222,1,2,Medium,No,No
E5747,30,Sales,25,185,37,4,High,No,No
E5748,39,Finance,9,172,36,3,Medium,No,No
E5749,25,Finance,14,128,49,4,Medium,No,Yes
E5750,43,Operations,23,188,4,3,High,Yes,No
E5751,50,Tech,10,159,17,5,High,No,No
E5752,45,Operations,20,175,47,1,Medium,No,Yes
E5753,48,HR,14,230,16,1,Low,No,No
E5754,54,HR,14,124,1,5,High,No,Yes
E5755,45,Finance,13,188,48,3,High,No,No
E5756,30,Finance,20,171,41,3,Low,Yes,No
E5757,34,Operations,19,192,34,4,Medium,No,No
E5758,50,Operations,32,217,13,3,Medium,No,Yes
E5759,45,Sales,2,134,11,1,Low,No,No
E5760,34,HR,22,184,32,4,Low,No,Yes
E5761,55,Operations,22,190,6,2,Medium,No,No
E5762,54,Tech,26,230,38,2,High,No,Yes
E5763,30,Sales,34,125,44,2,Low,No,No
E5764,55,Operations,24,196,8,3,High,No,Yes
E5765,31,Finance,31,234,4,1,High,No,No
E5766,31,Operations,21,232,3,4,High,No,No
E5767,41,Finance,7,196,31,3,Medium,No,No
E5768,41,Finance,17,249,4,3,Medium,No,No
E5769,42,HR,27,214,43,4,Medium,No,No
E5770,27,HR,27,180,7,4,High,No,No
E5771,37,Operations,10,220,12,3,Medium,Yes,No
E5772,22,Operations,11,153,3,2,Low,No,No
E5773,32,Tech,1,214,10,2,Low,No,No
E5774,38,Sales,3,222,14,4,Medium,No,No
E5775,31,Sales,33,127,45,2,High,No,Yes
E5776,36,Operations,22,217,17,1,Medium,Yes,No
E5777,38,HR,12,124,19,3,Medium,No,No
E5778,55,Tech,6,220,0,2,Low,No,Yes
E5779,46,Sales,31,165,0,5,High,No,No
E5780,36,Operations,22,223,10,4,Medium,No,Yes
E5781,26,HR,7,199,28,3,High,No,Yes
E5782,32,HR,33,237,28,4,Medium,No,No
E5783,33,HR,28,124,23,3,Medium,No,No
E5784,24,Finance,22,174,19,4,Medium,No,No
E5785,59,HR,28,138,29,3,Low,No,No
E5786,22,Operations,4,207,37,1,Low,No,No
E5787,46,Tech,10,236,4,5,Low,No,No
E5788,47,Operations,13,158,44,4,Medium,No,No
E5789,47,HR,1,244,9,5,Medium,No,Yes
E5790,35,Tech,34,146,5,4,Low,No,No
E5791,28,Sales,34,195,3,3,Medium,No,No
E5792,27,Sales,27,246,3,2,Medium,No,No
E5793,32,Operations,7,241,6,2,Medium,No,No
E5794,33,Tech,31,206,47,2,Low,No,No
E5795,37,Operations,3,187,32,2,Medium,No,No
E5796,37,Tech,6,130,8,3,Medium,Yes,Yes
E5797,56,Tech,26,201,25,4,Low,No,No
E5798,41,Operations,16,183,46,3,Medium,No,No
E5799,28,Tech,9,238,40,3,Low,No,No
E5800,25,HR,3,204,20,3,High,No,No
E5801,46,Tech,22,176,21,4,High,No,No
E5802,36,Tech,13,156,32,5,Medium,Yes,No
E5803,56,Operations,4,240,32,4,Medium,No,No
E5804,48,Sales,1,149,47,1,Medium,No,No
E5805,49,Finance,23,122,4,3,Medium,No,No
E5806,32,Tech,17,143,20,4,Medium,Yes,No
E5807,57,Finance,26,178,26,3,Low,No,No
E5808,50,Tech,23,174,40,5,Low,No,No
E5809,43,Operations,28,184,0,1,Low,No,Yes
E5810,36,Operations,10,179,15,3,Medium,No,No
E5811,34,Tech,17,185,34,2,High,Yes,No
E5812,30,Operations,3,178,35,4,Medium,No,No
E5813,27,Operations,32,172,43,3,Low,No,No
E5814,57,Tech,13,183,31,2,Low,No,No
E5815,49,Sales,31,240,28,3,Medium,No,Yes
E5816,23,Tech,3,238,38,3,Low,No,Yes
E5817,35,Sales,19,149,46,5,Medium,No,No
E5818,56,Operations,20,137,22,3,Low,Yes,No
E5819,39,Sales,2,124,14,2,Medium,No,No
E5820,33,Operations,24,188,25,3,Medium,No,No
E5821,41,Sales,3,239,36,3,High,No,No
E5822,57,Sales,10,137,24,3,Medium,No,No
E5823,47,Tech,15,187,1,3,Low,No,Yes
E5824,49,Sales,5,233,11,4,Medium,No,No
E5825,40,Operations,30,141,18,5,Low,No,No
E5826,45,Tech,12,139,31,2,Medium,No,No
E5827,26,Sales,22,126,22,4,Low,No,No
E5828,56,Tech,3,217,4,5,Low,No,Yes
E5829,22,Finance,32,224,24,3,Medium,No,No
E5830,42,Tech,28,149,34,2,Low,No,No
E5831,52,Finance,18,124,28,4,Medium,No,No
E5832,36,Finance,19,248,37,4,Medium,No,No
E5833,38,Tech,31,139,44,2,Medium,No,No
E5834,25,Operations,15,202,19,3,Medium,No,Yes
E5835,56,Operations,4,183,46,3,Medium,No,No
E5836,50,Operations,11,237,35,2,Medium,Yes,No
E5837,39,HR,20,148,6,4,Low,No,No
E5838,43,Finance,13,221,21,4,High,No,No
E5839,54,Tech,21,150,17,4,High,No,No
E5840,33,Operations,29,194,20,3,High,No,No
E5841,49,Operations,22,149,21,3,Medium,No,No
E5842,56,Tech,4,199,38,3,Medium,No,Yes
E5843,42,Finance,28,177,11,3,Medium,No,No
E5844,56,Tech,29,176,10,4,Low,Yes,Yes
E5845,29,HR,17,206,11,4,Low,No,No
E5846,59,HR,0,242,25,4,Medium,No,Yes
E5847,39,Tech,16,216,29,4,Medium,No,No
E5848,58,Finance,2,234,14,3,Low,No,No
E5849,26,Operations,6,156,7,2,Medium,No,No
E5850,35,HR,26,177,42,5,Low,No,No
E5851,40,HR,27,147,17,3,Medium,No,No
E5852,29,Finance,30,156,9,5,Medium,No,No
E5853,52,HR,14,125,7,3,Low,No,No
E5854,24,HR,7,181,37,2,Low,No,No
E5855,38,Finance,5,152,34,4,Low,No,No
E5856,25,Tech,27,208,19,4,Low,Yes,No
E5857,40,Operations,3,197,11,4,Medium,Yes,No
E5858,43,Operations,29,159,48,1,High,No,No
E5859,31,HR,16,238,2,4,Medium,No,Yes
E5860,57,Operations,33,161,19,3,High,No,No
E5861,42,Tech,5,137,49,3,High,No,No
E5862,24,HR,34,134,11,5,Medium,No,No
E5863,49,Operations,15,153,23,4,Low,No,No
E5864,54,Sales,1,181,15,2,High,No,No
E5865,33,Sales,7,157,9,3,Medium,No,No
E5866,29,Sales,14,190,18,3,High,No,No
E5867,51,Sales,26,142,40,4,Medium,No,Yes
E5868,27,Sales,15,245,13,3,Medium,No,No
E5869,24,HR,0,139,13,4,High,No,No
E5870,39,Finance,9,172,21,4,Medium,No,No
E5871,50,Finance,6,249,3,2,Medium,Yes,No
E5872,51,HR,9,140,46,1,Medium,No,No
E5873,55,HR,11,195,33,3,High,No,No
E5874,41,Tech,16,161,17,4,Medium,No,No
E5875,51,Finance,11,176,33,3,Medium,No,No
E5876,39,Sales,14,241,17,4,Medium,No,No
E5877,51,HR,31,210,39,3,Medium,No,Yes
E5878,52,Sales,31,231,30,4,Low,No,No
E5879,22,Finance,25,129,41,1,Low,No,No
E5880,30,Operations,13,191,19,1,Low,No,No
E5881,22,Operations,25,180,35,4,High,No,Yes
E5882,22,HR,4,140,41,4,Medium,Yes,No
E5883,44,Tech,3,240,9,3,Medium,Yes,No
E5884,37,Sales,27,205,2,3,High,No,No
E5885,52,HR,0,167,20,3,Low,No,No
E5886,36,Tech,12,128,35,2,Low,No,No
E5887,36,Sales,2,232,9,4,High,No,No
E5888,59,Finance,24,239,6,3,Medium,No,No
E5889,51,Operations,15,159,21,3,Low,No,No
E5890,44,Tech,20,195,22,3,High,No,No
E5891,21,Sales,12,183,11,4,Medium,No,No
E5892,31,HR,7,213,38,3,High,No,No
E5893,41,Sales,18,189,12,3,Low,No,No
E5894,24,HR,15,183,39,3,Medium,No,No
E5895,27,Operations,11,144,12,4,Medium,No,Yes
E5896,46,Operations,19,155,32,3,Medium,No,Yes
E5897,32,Sales,17,140,30,2,Low,No,No
E5898,51,Sales,11,187,47,5,Low,Yes,No
E5899,37,HR,24,160,27,3,Medium,No,Yes
E5900,53,HR,10,134,18,2,Medium,No,No
E5901,31,Tech,21,142,20,4,Low,No,No
E5902,48,Tech,33,231,31,4,Medium,No,No
E5903,52,Tech,12,171,25,3,Medium,No,No
E5904,21,Sales,11,234,12,3,Medium,No,No
E5905,48,Tech,27,163,28,2,Medium,No,Yes
E5906,27,Sales,26,127,6,3,Medium,No,No
E5907,22,Operations,12,218,46,2,Medium,No,No
E5908,44,Finance,26,170,25,3,Low,Yes,Yes
E5909,24,Operations,30,218,5,3,Low,No,No
E5910,39,Sales,1,240,31,3,Medium,Yes,No
E5911,46,Sales,17,209,35,3,High,No,No
E5912,31,Finance,25,149,22,3,Low,No,No
E5913,31,HR,30,150,10,3,Medium,No,No
E5914,23,HR,21,186,20,2,Low,No,No
E5915,32,HR,18,236,18,3,Medium,No,No
E5916,23,Tech,13,124,33,2,Low,No,No
E5917,47,HR,13,196,48,4,High,No,Yes
E5918,22,Tech,28,131,46,4,Medium,No,No
E5919,36,Tech,16,178,49,4,Low,No,No
E5920,22,HR,8,184,43,3,Medium,No,No
E5921,50,HR,0,171,34,3,Low,No,No
E5922,40,Finance,3,162,48,4,Low,No,No
E5923,58,Finance,6,202,30,3,Low,No,Yes
E5924,48,Tech,10,212,45,1,High,No,No
E5925,45,Finance,13,182,28,5,Low,No,Yes
E5926,52,Tech,18,230,5,1,High,No,No
E5927,30,Sales,2,169,35,3,Low,No,No
E5928,53,Tech,7,231,30,3,Low,No,No
E5929,33,Tech,28,158,31,4,High,No,No
E5930,57,Finance,8,199,39,5,Medium,No,No
E5931,36,Sales,18,136,19,5,Medium,No,No
E5932,42,Operations,11,162,21,3,Medium,No,No
E5933,40,Operations,26,168,2,4,Low,No,No
E5934,47,Operations,24,124,7,1,Medium,Yes,No
E5935,36,Sales,16,248,44,3,Medium,No,No
E5936,54,HR,32,186,18,4,Low,No,Yes
E5937,52,Sales,13,231,30,3,High,No,No
E5938,46,Finance,27,143,31,1,Medium,No,No
E5939,45,Tech,17,148,14,2,Low,No,No
E5940,22,Tech,32,163,38,3,Medium,No,No
E5941,32,Finance,14,184,30,2,High,No,No
E5942,29,Finance,10,239,2,3,Medium,No,Yes
E5943,32,Tech,14,245,31,3,Medium,No,No
E5944,46,HR,29,150,9,3,High,No,No
E5945,29,HR,14,129,27,1,Medium,No,No
E5946,30,HR,22,130,26,4,Medium,No,No
E5947,52,Finance,14,201,47,4,Low,No,No
E5948,54,Tech,28,143,45,3,Medium,No,No
E5949,40,Tech,10,158,39,3,Medium,No,No
E5950,59,Tech,17,238,42,3,High,No,No
E5951,22,Sales,30,195,30,4,Low,No,No
E5952,21,Sales,8,169,33,5,Low,No,Yes
E5953,56,Operations,21,126,4,1,Low,No,No
E5954,44,Sales,10,219,10,1,Medium,No,Yes
E5955,47,HR,16,200,6,4,Low,No,No
E5956,22,HR,32,187,7,2,High,Yes,No
E5957,51,HR,10,156,16,5,High,Yes,No
E5958,34,HR,7,202,43,4,Medium,No,No
E5959,22,Operations,3,173,49,3,Low,Yes,No
E5960,49,HR,18,209,38,3,Medium,No,No
E5961,35,Finance,23,150,40,4,High,No,No
E5962,32,Finance,17,219,13,2,Low,No,Yes
E5963,57,Finance,32,212,23,4,Medium,No,No
E5964,48,Sales,9,208,29,1,Medium,No,No
E5965,40,Tech,13,242,49,5,High,No,No
E5966,59,Operations,6,237,14,2,Low,No,Yes
E5967,44,Finance,11,166,3,4,Low,No,Yes
E5968,41,Finance,21,122,12,1,Medium,No,No
E5969,30,HR,26,137,4,3,Medium,No,No
E5970,34,Finance,10,177,30,3,Medium,No,No
E5971,57,HR,12,190,11,1,Low,No,No
E5972,38,HR,31,200,29,3,Medium,No,No
E5973,44,Tech,7,171,48,3,Medium,No,No
E5974,34,Sales,6,162,9,3,Medium,No,No
E5975,54,HR,16,186,29,3,High,No,No
E5976,32,HR,21,208,25,4,High,Yes,Yes
E5977,42,Tech,33,230,43,2,Medium,No,No
E5978,26,HR,19,202,5,1,Medium,No,No
E5979,56,Operations,7,198,26,3,Medium,No,Yes
E5980,56,Sales,21,204,19,4,Low,No,No
E5981,42,Operations,26,140,27,4,Medium,No,Yes
E5982,34,Finance,33,241,19,3,Low,No,No
E5983,36,Sales,20,147,11,4,Low,No,No
E5984,56,Finance,14,151,44,4,Medium,No,No
E5985,45,HR,4,173,20,3,Medium,Yes,Yes
E5986,52,Tech,16,242,29,2,Medium,No,No
E5987,53,Operations,7,206,48,3,Medium,No,No
E5988,56,Finance,18,159,9,2,High,No,No
E5989,40,HR,4,189,4,3,Medium,No,Yes
E5990,38,Operations,22,143,36,3,Medium,No,No
E5991,58,Operations,18,193,7,3,Low,No,No
E5992,23,Finance,13,217,29,2,High,No,No
E5993,43,HR,9,191,16,4,Low,No,No
E5994,52,Tech,30,146,2,3,High,No,No
E5995,36,Finance,12,208,20,3,High,No,No
E5996,25,Operations,21,140,15,5,Medium,No,No
E5997,24,Operations,9,240,31,3,High,No,No
E5998,41,Sales,30,158,26,3,Medium,No,No
E5999,34,HR,34,151,5,4,High,No,No
E6000,59,Sales,12,204,41,4,Medium,No,No
E6001,51,Tech,29,128,15,2,Medium,No,No
E6002,34,Finance,33,169,44,4,Low,No,No
E6003,26,Operations,34,120,2,5,Medium,No,No
E6004,32,HR,3,123,39,3,High,No,No
E6005,36,Operations,3,123,19,3,High,No,No
E6006,37,Sales,5,209,39,4,High,No,No
E6007,43,Sales,27,134,6,2,Low,No,No
E6008,34,Finance,29,228,10,3,Medium,No,No
E6009,27,HR,26,151,28,4,Medium,No,No
E6010,52,HR,4,182,2,3,Medium,No,No
E6011,35,Finance,34,227,20,1,Medium,No,No
E6012,37,Sales,14,227,31,3,Medium,No,No
E6013,54,Sales,18,133,29,3,Medium,Yes,No
E6014,25,Sales,29,142,38,3,Medium,No,No
E6015,47,Operations,31,230,10,4,Medium,No,Yes
E6016,43,Tech,28,184,16,4,Medium,No,Yes
E6017,34,Sales,5,160,24,3,Low,No,No
E6018,35,Tech,25,145,49,5,High,No,No
E6019,53,Tech,26,167,24,5,Low,No,No
E6020,51,HR,34,151,8,1,Medium,No,No
E6021,55,Finance,27,201,44,3,Low,No,No
E6022,37,Operations,4,228,28,3,Medium,No,Yes
E6023,48,Tech,15,122,14,2,High,No,No
E6024,39,Operations,17,181,18,3,Low,No,No
E6025,43,HR,12,198,14,3,High,No,No
E6026,52,Sales,24,129,38,1,Low,No,No
E6027,33,Tech,9,242,34,2,Low,No,No
E6028,40,Finance,28,221,39,1,High,No,No
E6029,55,HR,9,229,12,1,Medium,No,No
E6030,25,Operations,5,189,15,3,Low,No,Yes
E6031,29,Sales,15,173,2,3,High,No,No
E6032,49,Operations,24,195,30,5,Medium,Yes,No
E6033,26,Finance,3,159,0,2,Low,No,No
E6034,45,Tech,33,146,34,5,High,No,Yes
E6035,51,Finance,18,193,15,1,Medium,No,No
E6036,42,Operations,32,162,0,3,Low,No,Yes
E6037,22,Operations,3,165,49,2,High,No,No
E6038,25,Finance,33,183,13,4,Medium,No,Yes
E6039,47,Finance,11,217,6,1,Medium,No,No
E6040,45,Finance,30,245,22,5,High,No,No
E6041,28,Sales,15,177,34,1,High,No,Yes
E6042,21,Operations,1,148,28,2,Low,Yes,No
E6043,40,HR,1,146,21,3,High,No,No
E6044,43,Sales,5,186,15,4,Medium,No,No
E6045,52,Sales,22,233,28,5,Medium,No,No
E6046,31,Sales,15,197,5,3,High,No,Yes
E6047,59,HR,18,209,17,4,Medium,No,No
E6048,44,Finance,23,161,28,4,Medium,No,No
E6049,31,Operations,26,132,24,3,Medium,No,Yes
E6050,49,Tech,6,148,44,4,Medium,No,No
E6051,46,Tech,29,128,1,1,Low,Yes,No
E6052,36,Operations,13,151,43,3,High,No,No
E6053,55,HR,14,205,31,4,High,Yes,No
E6054,40,Tech,11,177,35,3,Medium,No,No
E6055,23,Sales,28,176,31,4,Medium,No,No
E6056,21,Tech,22,144,40,4,Low,No,No
E6057,21,Operations,12,195,19,4,High,Yes,No
E6058,37,Sales,8,234,36,2,Medium,No,No
E6059,22,Tech,23,202,41,2,Low,Yes,Yes
E6060,49,Operations,29,132,37,1,High,No,No
E6061,40,HR,0,141,32,5,High,Yes,No
E6062,26,Operations,9,203,4,2,Medium,Yes,No
E6063,28,HR,14,226,5,3,Low,No,No
E6064,49,Sales,8,142,21,3,Low,No,Yes
E6065,53,Operations,12,133,20,1,Medium,No,No
E6066,23,Finance,22,213,18,3,Medium,Yes,No
E6067,55,Finance,32,206,42,1,Medium,No,No
E6068,25,Finance,8,230,14,3,Medium,No,No
E6069,47,Finance,2,171,33,5,Medium,Yes,No
E6070,32,Finance,29,202,46,4,Medium,No,No
E6071,40,HR,8,160,6,4,High,No,Yes
E6072,40,Operations,24,125,16,3,Medium,No,No
E6073,29,Sales,23,218,43,4,High,No,No
E6074,59,Finance,31,204,43,5,High,No,Yes
E6075,24,Finance,6,179,4,5,Low,No,No
E6076,39,Sales,24,149,38,1,High,No,No
E6077,58,Sales,19,189,1,4,Low,No,Yes
E6078,47,Finance,16,124,26,2,High,No,No
E6079,33,HR,25,198,44,3,Medium,No,No
E6080,33,Sales,18,162,23,3,Medium,No,No
E6081,42,Operations,2,196,40,4,Medium,No,Yes
E6082,48,Operations,27,125,46,3,Low,No,No
E6083,42,HR,21,121,27,2,Low,No,Yes
E6084,39,Tech,18,136,46,4,High,No,No
E6085,28,HR,15,207,0,3,Medium,No,No
E6086,28,Finance,5,131,20,1,Medium,No,No
E6087,46,Tech,30,197,27,3,High,No,No
E6088,46,Finance,33,126,2,3,Low,No,No
E6089,43,Operations,30,192,29,1,Medium,No,No
E6090,33,Sales,10,197,0,2,Medium,No,No
E6091,48,Finance,5,144,44,5,Low,No,No
E6092,29,Operations,26,172,46,4,High,No,No
E6093,40,HR,6,201,44,2,Medium,No,Yes
E6094,39,Finance,31,200,17,3,Low,No,No
E6095,59,Operations,7,195,48,3,Medium,No,No
E6096,32,Sales,32,122,32,3,High,No,No
E6097,35,Finance,14,154,14,3,Low,Yes,No
E6098,51,Operations,26,166,23,1,Medium,No,No
E6099,34,Finance,29,212,35,3,High,No,No
E6100,31,Sales,21,178,33,2,High,No,No
E6101,46,Finance,28,215,25,3,Medium,No,No
E6102,47,Finance,29,137,39,5,Medium,No,No
E6103,31,Operations,1,245,21,5,Medium,No,No
E6104,58,Tech,14,196,15,5,Medium,No,No
E6105,54,Finance,26,185,39,5,Low,No,No
E6106,39,Tech,6,139,41,1,Medium,No,No
E6107,26,HR,26,137,15,4,Medium,No,No
E6108,58,Finance,20,191,4,3,High,No,No
E6109,48,Tech,12,241,5,4,Low,No,No
E6110,21,HR,16,185,41,4,Medium,No,Yes
E6111,55,Operations,10,218,23,3,Medium,No,No
E6112,28,Finance,9,145,29,3,Medium,No,No
E6113,27,Operations,32,124,36,3,Medium,No,No
E6114,31,HR,13,199,31,3,Low,No,No
E6115,59,Operations,7,225,18,5,Low,No,No
E6116,24,Operations,32,130,44,4,Medium,No,No
E6117,45,Sales,6,249,27,2,High,No,No
E6118,32,HR,33,152,46,3,Medium,No,No
E6119,46,Operations,6,143,7,2,Medium,No,No
E6120,58,Tech,6,165,42,5,High,No,No
E6121,32,HR,6,137,0,5,Medium,No,No
E6122,57,Sales,19,127,3,3,Medium,No,No
E6123,44,Finance,17,204,21,4,Low,No,No
E6124,36,Operations,13,230,21,4,High,No,No
E6125,33,Tech,13,176,29,2,Medium,No,No
E6126,45,Sales,20,124,26,5,Medium,No,No
E6127,24,HR,26,132,26,3,Low,No,No
E6128,31,Operations,25,202,12,1,Medium,No,No
E6129,52,Sales,26,209,38,3,Low,No,No
E6130,27,Sales,23,188,26,3,Medium,No,No
E6131,31,Tech,4,151,38,3,High,No,No
E6132,48,Finance,27,221,37,4,Low,No,No
E6133,43,Finance,31,249,7,4,Medium,No,Yes
E6134,43,Finance,23,188,11,4,Low,No,Yes
E6135,48,HR,5,191,23,3,Medium,No,No
E6136,46,Sales,9,230,17,3,Medium,No,No
E6137,45,HR,2,184,14,3,Low,No,Yes
E6138,49,Sales,6,136,15,3,High,No,No
E6139,39,Tech,28,199,32,3,Medium,No,No
E6140,53,Tech,33,248,9,5,High,No,No
E6141,56,HR,6,122,46,5,Low,No,No
E6142,34,HR,16,246,23,2,Medium,No,No
E6143,34,Tech,12,247,44,4,High,No,No
E6144,55,Operations,20,189,18,4,High,No,Yes
E6145,50,Finance,30,171,26,5,High,No,No
E6146,48,Finance,8,241,44,3,Medium,No,Yes
E6147,37,Tech,12,122,40,4,Medium,No,No
E6148,23,Finance,16,213,30,3,High,No,Yes
E6149,36,Operations,7,166,20,1,Low,No,No
E6150,50,Operations,8,194,15,1,Medium,No,No
E6151,49,Sales,8,210,22,2,High,No,No
E6152,35,HR,29,205,13,3,Low,No,No
E6153,45,Finance,6,125,22,3,Low,Yes,No
E6154,58,Operations,16,214,40,4,Medium,No,Yes
E6155,58,HR,4,180,17,4,High,No,No
E6156,43,HR,16,162,35,5,Medium,Yes,Yes
E6157,45,Sales,0,175,11,3,Medium,No,No
E6158,27,HR,15,233,36,5,High,No,No
E6159,42,HR,16,166,10,3,Medium,No,Yes
E6160,37,Tech,29,150,4,3,High,No,Yes
E6161,38,Sales,30,221,20,4,Low,No,No
E6162,30,Sales,34,183,31,4,Medium,No,No
E6163,30,Finance,7,209,28,2,Low,No,No
E6164,27,HR,29,210,6,4,Low,No,No
E6165,58,Finance,20,165,35,4,Low,No,No
E6166,47,Operations,14,229,39,5,Medium,No,Yes
E6167,53,HR,33,214,26,5,High,No,No
E6168,21,Operations,26,143,5,4,Medium,No,No
E6169,54,Tech,1,208,37,4,Low,No,No
E6170,24,HR,9,156,3,5,High,Yes,No
E6171,37,Finance,4,148,45,5,Low,No,No
E6172,24,Finance,26,226,34,4,High,No,No
E6173,46,HR,3,249,9,4,High,No,No
E6174,24,Finance,12,210,37,2,Medium,No,No
E6175,21,HR,16,175,49,4,Low,No,No
E6176,27,Sales,20,197,29,3,Medium,Yes,No
E6177,50,Finance,22,190,41,3,High,No,No
E6178,29,HR,32,155,8,3,Medium,Yes,No
E6179,55,HR,14,193,15,3,Low,No,No
E6180,28,Finance,13,148,3,3,High,No,Yes
E6181,44,Sales,8,199,25,4,Medium,No,No
E6182,39,Finance,29,221,28,4,Low,No,No
E6183,56,HR,28,152,27,3,High,No,No
E6184,47,Sales,22,212,10,4,High,No,Yes
E6185,52,Operations,33,231,27,5,Medium,No,No
E6186,34,Tech,6,242,43,3,Low,No,No
E6187,38,Finance,8,127,31,3,Medium,No,Yes
E6188,48,HR,3,237,23,3,Medium,Yes,No
E6189,49,Sales,1,128,41,5,Low,No,Yes
E6190,36,Sales,26,140,38,3,High,No,No
E6191,55,Operations,32,248,6,5,High,No,No
E6192,51,Finance,31,165,17,3,Medium,No,Yes
E6193,24,Sales,26,181,2,2,Medium,Yes,No
E6194,57,Operations,27,121,43,2,Low,No,No
E6195,37,HR,2,223,45,3,Medium,No,No
E6196,59,Operations,7,194,19,3,Low,No,No
E6197,46,Finance,21,220,33,3,Low,Yes,No
E6198,59,Operations,13,207,29,3,Medium,No,No
E6199,24,Sales,14,247,8,3,High,No,Yes
E6200,50,Sales,3,202,9,4,Medium,No,No
E6201,50,Tech,17,124,5,4,Medium,No,No
E6202,42,Operations,0,212,16,4,Low,No,No
E6203,31,HR,11,158,14,5,Medium,No,No
E6204,22,Finance,16,247,32,3,Medium,No,No
E6205,32,Tech,18,185,12,1,Low,No,No
E6206,50,Operations,6,164,41,3,Low,No,No
E6207,56,HR,8,194,43,3,Low,No,No
E6208,38,Tech,7,220,21,3,Medium,No,Yes
E6209,46,Sales,24,212,15,5,Low,No,No
E6210,27,Finance,6,238,33,4,High,No,No
E6211,21,Operations,7,151,2,2,High,No,No
E6212,46,HR,23,228,7,3,Low,No,Yes
E6213,43,Sales,16,162,19,4,Medium,No,Yes
E6214,46,Tech,11,193,46,5,Medium,No,Yes
E6215,26,Finance,30,158,23,1,High,No,No
E6216,26,Tech,11,145,17,3,Low,No,Yes
E6217,28,Tech,1,191,22,5,Medium,No,No
E6218,44,HR,11,221,0,5,Medium,No,No
E6219,42,Sales,26,145,1,3,Medium,No,No
E6220,39,Operations,6,151,4,1,Low,No,No
E6221,57,HR,12,165,17,3,Low,No,No
E6222,38,Finance,0,154,15,4,Low,No,No
E6223,51,Tech,34,141,9,3,Low,No,No
E6224,57,Finance,29,241,28,5,Low,No,Yes
E6225,50,HR,30,122,34,3,Medium,No,No
E6226,53,HR,16,165,24,3,Medium,No,No
E6227,30,Operations,7,127,41,4,Medium,Yes,No
E6228,57,Tech,2,123,23,3,Low,No,Yes
E6229,32,HR,9,134,12,3,Low,No,No
E6230,50,Finance,33,163,20,3,High,No,No
E6231,47,Operations,21,239,41,4,Low,No,No
E6232,59,Finance,3,195,42,2,High,No,No
E6233,29,Tech,31,231,38,3,High,No,No
E6234,41,Operations,28,206,33,4,Low,Yes,Yes
E6235,32,Operations,10,137,18,3,High,No,No
E6236,49,Operations,12,171,27,5,Medium,No,No
E6237,53,Sales,3,173,26,3,Medium,No,No
E6238,35,Operations,1,161,49,3,High,No,No
E6239,22,Finance,33,212,25,3,Medium,No,Yes
E6240,59,Finance,21,151,10,4,Medium,No,No
E6241,38,Tech,4,202,48,2,Medium,No,No
E6242,23,HR,8,200,34,4,Medium,No,No
E6243,27,HR,19,185,19,1,Medium,No,No
E6244,38,Sales,20,201,11,3,Low,No,No
E6245,58,Operations,16,197,27,3,Low,No,Yes
E6246,57,Sales,11,173,1,2,High,No,Yes
E6247,53,Tech,27,192,0,1,Low,No,Yes
E6248,51,Tech,17,133,8,2,Medium,No,No
E6249,31,HR,2,154,21,3,Medium,No,Yes
E6250,24,Tech,4,197,39,4,Low,No,No
E6251,38,Operations,13,171,26,4,Low,No,No
E6252,24,Finance,25,191,8,1,Low,No,Yes
E6253,54,Tech,18,185,6,3,Medium,No,Yes
E6254,49,Sales,16,200,35,4,High,No,No
E6255,44,Operations,3,196,47,2,Medium,No,Yes
E6256,42,Tech,34,237,37,5,Medium,No,No
E6257,22,Tech,23,192,49,3,Medium,No,No
E6258,26,Operations,12,146,1,4,High,Yes,No
E6259,45,Tech,32,157,42,3,Medium,No,No
E6260,41,Finance,14,205,4,2,Low,No,No
E6261,36,HR,14,220,16,3,Medium,No,No
E6262,51,Operations,30,222,36,4,High,No,No
E6263,34,Sales,27,150,34,3,Medium,No,No
E6264,59,Tech,9,159,7,3,High,No,No
E6265,48,HR,6,192,42,2,Low,No,No
E6266,52,Sales,32,249,2,3,High,Yes,No
E6267,48,Sales,6,201,2,3,Low,No,No
E6268,29,Finance,4,151,0,3,Low,No,No
